"";"nhsn_code";"procedimiento_qx";"descripcion";"cie10"
"7310";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061N49Y"
"7311";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061N4AY"
"7312";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061N4JY"
"7313";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061N4KY"
"7314";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061N4ZY"
"7315";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P07Y"
"7316";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P09Y"
"7317";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P0AY"
"7318";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P0JY"
"7319";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P0KY"
"7320";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P0ZY"
"7321";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P47Y"
"7322";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P49Y"
"7323";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P4AY"
"7324";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P4JY"
"7325";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P4KY"
"7326";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061P4ZY"
"7327";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q07Y"
"7328";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q09Y"
"7329";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"61Q0AY"
"7330";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q0JY"
"7331";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q0KY"
"7332";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q0ZY"
"7333";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q47Y"
"7334";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q49Y"
"7335";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q4AY"
"7336";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q4JY"
"7337";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q4KY"
"7338";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061Q4ZY"
"7339";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T07Y"
"7340";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T09Y"
"7341";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T0AY"
"7342";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T0JY"
"7343";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T0KY"
"7344";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T0ZY"
"7345";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T47Y"
"7346";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T49Y"
"7347";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T4AY"
"7348";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T4JY"
"7349";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T4KY"
"7350";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061T4ZY"
"7351";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V07Y"
"7352";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V09Y"
"7353";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V0AY"
"7354";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V0JY"
"7355";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V0KY"
"7356";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V0ZY"
"7357";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V47Y"
"7358";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V49Y"
"7359";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V4AY"
"7360";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V4JY"
"7361";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V4KY"
"7362";"PVBY";"Cirugía arterial periférica de “bypass”";"Intervenciones de “bypass” en arterias periféricas";"061V4ZY"
"7363";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1807P"
"7364";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1807Q"
"7365";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D180JP"
"7366";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D180JQ"
"7367";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D180KP"
"7368";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D180KQ"
"7369";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D180ZP"
"7370";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D180ZQ"
"7371";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1847P"
"7372";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1847Q"
"7373";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D184JP"
"7374";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D184JQ"
"7375";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D184KP"
"7376";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D184KQ"
"7377";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D184ZP"
"7378";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D184ZQ"
"7379";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A07P"
"7380";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A07Q"
"7381";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A0JP"
"7382";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A0JQ"
"7383";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A0KP"
"7384";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A0KQ"
"7385";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A0ZP"
"7386";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A0ZQ"
"7387";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A47P"
"7388";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A47Q"
"7389";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A4JP"
"7390";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A4JQ"
"7391";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A4KP"
"7392";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A4KQ"
"7393";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A4ZP"
"7394";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1A4ZQ"
"7395";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B07P"
"7396";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B07Q"
"7397";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B0JP"
"7398";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B0JQ"
"7399";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B0KP"
"7400";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B0KQ"
"7401";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B0ZP"
"7402";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B0ZQ"
"7403";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B47P"
"7404";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B47Q"
"7405";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B4JP"
"7406";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B4JQ"
"7407";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B4KP"
"7408";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B4KQ"
"7409";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B4ZP"
"7410";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1B4ZQ"
"7411";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1E07P"
"7412";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1E0JP"
"7413";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1E0KP"
"7414";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1E0ZP"
"7415";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1E47P"
"7416";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1E4JP"
"7417";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1E4KP"
"7418";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1E4ZP"
"7419";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1H07P"
"7420";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1H0JP"
"7421";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1H0KP"
"7422";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1H0ZP"
"7423";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1H47P"
"7424";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1H4JP"
"7425";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1H4KP"
"7426";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1H4ZP"
"7427";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1K07P"
"7428";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1K0JP"
"7429";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1K0KP"
"7430";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1K0ZP"
"7431";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1K47P"
"7432";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1K4JP"
"7433";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1K4KP"
"7434";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1K4ZP"
"7435";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1L07P"
"7436";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1L0JP"
"7437";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1L0KP"
"7438";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1L0ZP"
"7439";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1L47P"
"7440";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1L4JP"
"7441";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1L4KP"
"7442";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1L4ZP"
"7443";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1M07P"
"7444";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1M0JP"
"7445";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1M0KP"
"7446";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1M0ZP"
"7447";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1M47P"
"7448";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1M4JP"
"7449";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1M4KP"
"7450";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1M4ZP"
"7451";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1N07P"
"7452";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1N0JP"
"7453";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1N0KP"
"7454";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1N0ZP"
"7455";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1N47P"
"7456";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1N4JP"
"7457";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1N4KP"
"7458";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D1N4ZP"
"7459";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D9P00Z"
"7460";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D9P0ZX"
"7461";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D9P0ZZ"
"7462";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D9P40Z"
"7463";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D9P4ZX"
"7464";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0D9P4ZZ"
"7465";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DBP0ZX"
"7466";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DBP0ZZ"
"7467";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DBP4ZX"
"7468";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DBP4ZZ"
"7469";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DDP4ZX"
"7470";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DQP0ZZ"
"7471";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DQP4ZZ"
"7472";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DSP0ZZ"
"7473";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DSP4ZZ"
"7474";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DSQ0ZZ"
"7475";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DSQ4ZZ"
"7476";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DTP0ZZ"
"7477";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DTP4ZZ"
"7478";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DTQ0ZZ"
"7479";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DTQ4ZZ"
"7480";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DTR0ZZ"
"7481";"REC";"Cirugía rectal";"Operaciones sobre el recto";"0DTR4ZZ"
"7482";"REC";"Cirugía rectal";"Operaciones sobre el recto";""
"7483";"RFUSN";"Refusiónvertebral";"Fusión devértebras";"VerFUSN"
"7484";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D16079"
"7485";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1607A"
"7486";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1607B"
"7487";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D160J9"
"7488";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D160JA"
"7489";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D160JB"
"7490";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D160K9"
"7491";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D160KA"
"7492";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D160KB"
"7493";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D160Z9"
"7494";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D160ZA"
"7495";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D160ZB"
"7496";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D16479"
"7497";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1647A"
"7498";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1647B"
"7499";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D164J9"
"7500";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D164JA"
"7501";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D164JB"
"7502";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D164K9"
"7503";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D164KA"
"7504";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D164KB"
"7505";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D164Z9"
"7506";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D164ZA"
"7507";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D164ZB"
"7508";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D180740D18078"
"7509";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D180J4"
"7510";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D180J8"
"7511";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D180K4"
"7512";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D180K8"
"7513";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D180Z4"
"7514";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D180Z8"
"7515";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D18474"
"7516";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D18478"
"7517";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D184J4"
"7518";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D184J8"
"7519";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D184K4"
"7520";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D184K8"
"7521";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D184Z4"
"7522";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D184Z8"
"7523";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D19074"
"7524";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D19079"
"7525";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1907A"
"7526";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1907B"
"7527";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190J4"
"7528";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190J9"
"7529";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190JA"
"7530";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190JB"
"7531";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190K4"
"7532";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190K9"
"7533";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190KA"
"7534";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190KB"
"7535";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190Z4"
"7536";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190Z9"
"7537";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190ZA"
"7538";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D190ZB"
"7539";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D19474"
"7540";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D19479"
"7541";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1947A"
"7542";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1947B"
"7543";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194J4"
"7544";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194J9"
"7545";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194JA"
"7546";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194JB"
"7547";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194K4"
"7548";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194K9"
"7549";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194KA"
"7550";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194KB"
"7551";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194Z4"
"7552";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194Z9"
"7553";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194ZA"
"7554";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D194ZB"
"7555";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A074"
"7556";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A07A"
"7557";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A07B"
"7558";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A0J4"
"7559";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A0JA"
"7560";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A0JB"
"7561";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A0K4"
"7562";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A0KA"
"7563";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A0KB"
"7564";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A0Z4"
"7565";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A0ZA"
"7566";"SB";"Cirugía del intestino delgado";"Incisión o resección del intestino delgado. No incluye la anastomosis entre intestino delgado y grueso";"0D1A0ZB"
